community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
雁城世家,蒸湘区,华新开发区,雁城世家 4室2厅 184平米,4室2厅,184,,,40,2174元,2025-11-15,市场信息,https://hengyang.esf.fang.com/chengjiao/1357215_1_2.htm
雁城世家,蒸湘区,华新开发区,雁城世家 4室2厅 180.73平米,4室2厅,180.73,,,43,2390元,2024-11-09,市场信息,https://hengyang.esf.fang.com/chengjiao/366320_1_2.htm
雁城世家,蒸湘区,华新开发区,雁城世家 4室2厅 180.72平米,4室2厅,180.72,,,54,3033元,2024-06-24,市场信息,https://hengyang.esf.fang.com/chengjiao/366336_1_2.htm
雁城世家,蒸湘区,华新开发区,雁城世家 3室2厅 158平米,3室2厅,158,,,48,3070元,2024-06-07,市场信息,https://hengyang.esf.fang.com/chengjiao/366327_1_2.htm
雅士林欣城东区,石鼓区,蒸阳北路,雅士林欣城东区 2室2厅 95.35平米,2室2厅,95.35,,,3**,3357元,2025-11-22,市场信息,https://hengyang.esf.fang.com/chengjiao/1357239_1_2.htm
雅士林欣城东区,石鼓区,蒸阳北路,雅士林欣城东区 4室2厅 151.34平米,4室2厅,151.34,,,99,6542元,2025-11-14,市场信息,https://hengyang.esf.fang.com/chengjiao/1357213_1_2.htm
雅士林欣城东区,石鼓区,蒸阳北路,雅士林欣城东区 2室2厅 79.6平米,2室2厅,79.6,,,28,3619元,2025-10-19,市场信息,https://hengyang.esf.fang.com/chengjiao/1357152_1_2.htm
雅士林欣城东区,石鼓区,蒸阳北路,雅士林欣城 37平米,,37,,,16,4373元,2025-02-17,市场信息,https://hengyang.esf.fang.com/chengjiao/1356475_1_2.htm
中建和城壹品,珠晖区,衡州大道东,中建和城壹品 4室2厅 141.5平米,4室2厅,141.5,,,6**,4550元,2025-11-18,市场信息,https://hengyang.esf.fang.com/chengjiao/1357229_1_2.htm
中建和城壹品,珠晖区,衡州大道东,中建和城壹品 4室2厅 142平米,4室2厅,142,,,68,4846元,2025-11-14,市场信息,https://hengyang.esf.fang.com/chengjiao/1357217_1_2.htm
中建和城壹品,珠晖区,衡州大道东,中建和城壹品 4室2厅 141.51平米,4室2厅,141.51,,,68,4806元,2025-10-22,市场信息,https://hengyang.esf.fang.com/chengjiao/1357159_1_2.htm
中建和城壹品,珠晖区,衡州大道东,中建和城壹品 4室2厅 142平米,4室2厅,142,,,73,5196元,2025-09-13,市场信息,https://hengyang.esf.fang.com/chengjiao/1357043_1_2.htm
中建和城壹品,珠晖区,衡州大道东,中建和城壹品 3室2厅 105.88平米,3室2厅,105.88,,,47,4439元,2025-09-07,市场信息,https://hengyang.esf.fang.com/chengjiao/1357029_1_2.htm
中建和城壹品,珠晖区,衡州大道东,中建和城壹品 3室2厅 114.81平米,3室2厅,114.81,,,52,4530元,2025-09-01,市场信息,https://hengyang.esf.fang.com/chengjiao/1357015_1_2.htm
中建和城壹品,珠晖区,衡州大道东,中建和城壹品 3室2厅 115平米,3室2厅,115,,,55,4800元,2025-07-23,市场信息,https://hengyang.esf.fang.com/chengjiao/1356900_1_2.htm
中建和城壹品,珠晖区,衡州大道东,中建和城壹品 3室1厅 117平米,3室1厅,117,,,70,5983元,2025-01-06,市场信息,https://hengyang.esf.fang.com/chengjiao/1356382_1_2.htm
中建和城壹品,珠晖区,衡州大道东,中建和城壹品 4室2厅 141平米,4室2厅,141,,,72,5107元,2024-10-01,市场信息,https://hengyang.esf.fang.com/chengjiao/366252_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 3室2厅 98.14平米,3室2厅,98.14,,,52,5381元,2025-11-13,市场信息,https://hengyang.esf.fang.com/chengjiao/1357214_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 120平米,4室2厅,120,,,72,6042元,2025-07-17,市场信息,https://hengyang.esf.fang.com/chengjiao/1356901_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 119平米,4室2厅,119,,,73,6202元,2025-07-12,市场信息,https://hengyang.esf.fang.com/chengjiao/1356864_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 124.6平米,4室2厅,124.6,,,86,6903元,2025-03-25,市场信息,https://hengyang.esf.fang.com/chengjiao/1356574_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 131.91平米,4室2厅,131.91,,,73,5586元,2025-03-24,市场信息,https://hengyang.esf.fang.com/chengjiao/1356577_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 124.55平米,4室2厅,124.55,,,70,5635元,2025-03-23,市场信息,https://hengyang.esf.fang.com/chengjiao/1356578_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 124.55平米,4室2厅,124.55,,,76,6167元,2025-02-23,市场信息,https://hengyang.esf.fang.com/chengjiao/1356474_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 129.6平米,4室2厅,129.6,,,78,6088元,2024-11-04,市场信息,https://hengyang.esf.fang.com/chengjiao/366340_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 123.1平米,4室2厅,123.1,,,73,5984元,2024-09-22,市场信息,https://hengyang.esf.fang.com/chengjiao/366390_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 128.54平米,4室2厅,128.54,,,76,5913元,2024-07-25,市场信息,https://hengyang.esf.fang.com/chengjiao/366366_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 120.09平米,4室2厅,120.09,,,71,5913元,2024-07-03,市场信息,https://hengyang.esf.fang.com/chengjiao/366282_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 3室2厅 106.9平米,3室2厅,106.9,,,58,5426元,2024-06-13,市场信息,https://hengyang.esf.fang.com/chengjiao/366132_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 124平米,4室2厅,124,,,68,5484元,2024-06-07,市场信息,https://hengyang.esf.fang.com/chengjiao/365867_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 129.35平米,4室2厅,129.35,,,75,5799元,2024-06-02,市场信息,https://hengyang.esf.fang.com/chengjiao/366258_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 3室2厅 98平米,3室2厅,98,,,62,6347元,2024-05-30,市场信息,https://hengyang.esf.fang.com/chengjiao/366003_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 130平米,4室2厅,130,,,83,6447元,2024-05-09,市场信息,https://hengyang.esf.fang.com/chengjiao/366280_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 129.67平米,4室2厅,129.67,,,70,5399元,2024-03-28,市场信息,https://hengyang.esf.fang.com/chengjiao/366216_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 126.34平米,4室2厅,126.34,,,66,5224元,2024-03-11,市场信息,https://hengyang.esf.fang.com/chengjiao/366142_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉翰廷 2室1厅 52平米,2室1厅,52,,,33,6404元,2024-02-27,市场信息,https://hengyang.esf.fang.com/chengjiao/366023_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉天樾 4室2厅 126.34平米,4室2厅,126.34,,,68,5383元,2024-02-25,市场信息,https://hengyang.esf.fang.com/chengjiao/365587_1_2.htm
天嘉天樾,雁峰区,湘江南路,天嘉翰廷 3室2厅 122.66平米,3室2厅,122.66,,,78,6360元,2023-03-27,市场信息,https://hengyang.esf.fang.com/chengjiao/365131_1_2.htm
锦冠花园,蒸湘区,华新开发区,锦冠花园 8室3厅 309平米,8室3厅,309,,,120,3884元,2025-11-13,市场信息,https://hengyang.esf.fang.com/chengjiao/1357216_1_2.htm
锦冠花园,蒸湘区,华新开发区,锦冠花园 3室2厅 140.21平米,3室2厅,140.21,,,76,5435元,2025-04-09,市场信息,https://hengyang.esf.fang.com/chengjiao/1356618_1_2.htm
锦冠花园,蒸湘区,华新开发区,锦冠花园 3室2厅 123平米,3室2厅,123,,,66,5366元,2024-11-18,市场信息,https://hengyang.esf.fang.com/chengjiao/366048_1_2.htm
锦冠花园,蒸湘区,华新开发区,锦冠花园 3室2厅 123.64平米,3室2厅,123.64,,,61,4975元,2024-10-07,市场信息,https://hengyang.esf.fang.com/chengjiao/366047_1_2.htm
锦冠花园,蒸湘区,华新开发区,锦冠花园 3室2厅 124平米,3室2厅,124,,,65,5291元,2024-03-23,市场信息,https://hengyang.esf.fang.com/chengjiao/366172_1_2.htm
金湘国际城,珠晖区,东风路,金湘国际城 4室2厅 138.27平米,4室2厅,138.27,,,84,6077元,2025-11-12,市场信息,https://hengyang.esf.fang.com/chengjiao/1357203_1_2.htm
金湘国际城,珠晖区,东风路,金湘国际城 4室2厅 121.1平米,4室2厅,121.1,,,51,4278元,2025-10-12,市场信息,https://hengyang.esf.fang.com/chengjiao/1357108_1_2.htm
金湘国际城,珠晖区,东风路,金湘国际城 4室2厅 121平米,4室2厅,121,,,68,5620元,2025-08-27,市场信息,https://hengyang.esf.fang.com/chengjiao/1357002_1_2.htm
金湘国际城,珠晖区,东风路,金湘国际城 3室2厅 102.17平米,3室2厅,102.17,,,42,4190元,2025-08-02,市场信息,https://hengyang.esf.fang.com/chengjiao/1356948_1_2.htm
金湘国际城,珠晖区,东风路,金湘国际城 4室2厅 135.65平米,4室2厅,135.65,,,55,4055元,2025-07-31,市场信息,https://hengyang.esf.fang.com/chengjiao/1356937_1_2.htm
金湘国际城,珠晖区,东风路,金湘国际城 3室2厅 108.6平米,3室2厅,108.6,,,45,4144元,2025-05-22,市场信息,https://hengyang.esf.fang.com/chengjiao/1356761_1_2.htm
金湘国际城,珠晖区,东风路,金湘国际城 4室2厅 143.9平米,4室2厅,143.9,,,58,4031元,2025-04-08,市场信息,https://hengyang.esf.fang.com/chengjiao/1356623_1_2.htm
金湘国际城,珠晖区,东风路,金湘国际城 3室2厅 108.6平米,3室2厅,108.6,,,43,3960元,2025-02-14,市场信息,https://hengyang.esf.fang.com/chengjiao/1356451_1_2.htm
香江城市花园,蒸湘区,蒸湘南路,香江城市花园 4室2厅 186.4平米,4室2厅,186.4,,,78,4228元,2025-11-12,市场信息,https://hengyang.esf.fang.com/chengjiao/1357201_1_2.htm
香江城市花园,蒸湘区,蒸湘南路,香江城市花园 5室2厅 183平米,5室2厅,183,,,90,4972元,2024-04-14,市场信息,https://hengyang.esf.fang.com/chengjiao/366035_1_2.htm
冠城江景,石鼓区,船山大道,冠城江景 4室2厅 154平米,4室2厅,154,,,54,3551元,2025-11-11,市场信息,https://hengyang.esf.fang.com/chengjiao/1357199_1_2.htm
荷池花苑,石鼓区,蒸湘北路,荷池花苑 2室2厅 94.33平米,2室2厅,94.33,,,12,1273元,2025-11-10,市场信息,https://hengyang.esf.fang.com/chengjiao/1357198_1_2.htm
鸿豪春风十里,石鼓区,石鼓区政府,鸿豪春风十里 3室2厅 124.16平米,3室2厅,124.16,,,38,3092元,2025-11-10,市场信息,https://hengyang.esf.fang.com/chengjiao/1357200_1_2.htm
鸿豪春风十里,石鼓区,石鼓区政府,鸿豪春风十里 4室2厅 136.5平米,4室2厅,136.5,,,39,2916元,2025-10-17,市场信息,https://hengyang.esf.fang.com/chengjiao/1357138_1_2.htm
鸿豪春风十里,石鼓区,石鼓区政府,鸿豪春风十里 3室2厅 114.35平米,3室2厅,114.35,,,38,3367元,2025-03-12,市场信息,https://hengyang.esf.fang.com/chengjiao/1356552_1_2.htm
高辉花苑,蒸湘区,华新开发区,高辉花苑 2室2厅 91.63平米,2室2厅,91.63,,,27,3041元,2025-11-10,市场信息,https://hengyang.esf.fang.com/chengjiao/1357202_1_2.htm
博雅名园,珠晖区,,博雅名园 5室2厅 157.16平米,5室2厅,157.16,,,5**,3704元,2025-11-19,市场信息,https://hengyang.esf.fang.com/chengjiao/1357235_1_2.htm
博雅名园,珠晖区,,博雅名园 4室2厅 142.25平米,4室2厅,142.25,,,70,4921元,2025-11-10,市场信息,https://hengyang.esf.fang.com/chengjiao/1357204_1_2.htm
博雅名园,珠晖区,,博雅名园 3室2厅 116平米,3室2厅,116,,,37,3259元,2025-10-23,市场信息,https://hengyang.esf.fang.com/chengjiao/1357161_1_2.htm
博雅名园,珠晖区,,博雅名园 4室2厅 127.44平米,4室2厅,127.44,,,48,3791元,2025-10-11,市场信息,https://hengyang.esf.fang.com/chengjiao/1357127_1_2.htm
博雅名园,珠晖区,,博雅名园 3室2厅 116.94平米,3室2厅,116.94,,,38,3318元,2025-10-05,市场信息,https://hengyang.esf.fang.com/chengjiao/1357118_1_2.htm
博雅名园,珠晖区,,博雅名园 3室2厅 122.46平米,3室2厅,122.46,,,44,3659元,2025-09-03,市场信息,https://hengyang.esf.fang.com/chengjiao/1357019_1_2.htm
博雅名园,珠晖区,,博雅名园 4室2厅 143.19平米,4室2厅,143.19,,,57,3981元,2025-03-27,市场信息,https://hengyang.esf.fang.com/chengjiao/1356569_1_2.htm
博雅名园,珠晖区,,博雅名园 4室2厅 141.77平米,4室2厅,141.77,,,47,3364元,2025-03-08,市场信息,https://hengyang.esf.fang.com/chengjiao/1356525_1_2.htm
博雅名园,珠晖区,,博雅名园 5室2厅 158平米,5室2厅,158,,,70,4431元,2024-04-23,市场信息,https://hengyang.esf.fang.com/chengjiao/366124_1_2.htm
博雅名园,珠晖区,,博雅名园 4室2厅 142平米,4室2厅,142,,,68,4789元,2023-12-14,市场信息,https://hengyang.esf.fang.com/chengjiao/365969_1_2.htm
博雅名园,珠晖区,,博雅名园 3室2厅 116.93平米,3室2厅,116.93,,,36,3079元,2023-10-08,市场信息,https://hengyang.esf.fang.com/chengjiao/365823_1_2.htm
博雅名园,珠晖区,,博雅名园 3室2厅 127.44平米,3室2厅,127.44,,,52,4081元,2023-09-13,市场信息,https://hengyang.esf.fang.com/chengjiao/365891_1_2.htm
博雅名园,珠晖区,,博雅名园 4室2厅 127.44平米,4室2厅,127.44,,,50,3924元,2023-09-08,市场信息,https://hengyang.esf.fang.com/chengjiao/365830_1_2.htm
博雅名园,珠晖区,,博雅名园 4室2厅 157.16平米,4室2厅,157.16,,,58,3691元,2023-08-25,市场信息,https://hengyang.esf.fang.com/chengjiao/365768_1_2.htm
东洲水岸豪庭,珠晖区,湘江东路,东洲水岸豪庭 3室2厅 121平米,3室2厅,121,,,51,4247元,2025-11-09,市场信息,https://hengyang.esf.fang.com/chengjiao/1357205_1_2.htm
东洲水岸豪庭,珠晖区,湘江东路,东洲水岸豪庭 3室2厅 126.68平米,3室2厅,126.68,,,36,2896元,2025-10-21,市场信息,https://hengyang.esf.fang.com/chengjiao/1357157_1_2.htm
东洲水岸豪庭,珠晖区,湘江东路,东洲水岸豪庭 3室2厅 122平米,3室2厅,122,,,45,3689元,2025-10-13,市场信息,https://hengyang.esf.fang.com/chengjiao/1357143_1_2.htm
东洲水岸豪庭,珠晖区,湘江东路,东洲水岸豪庭 3室2厅 112平米,3室2厅,112,,,48,4286元,2025-10-08,市场信息,https://hengyang.esf.fang.com/chengjiao/1357104_1_2.htm
东洲水岸豪庭,珠晖区,湘江东路,东洲水岸豪庭 3室2厅 114.14平米,3室2厅,114.14,,,31,2787元,2025-06-15,市场信息,https://hengyang.esf.fang.com/chengjiao/1356811_1_2.htm
东洲水岸豪庭,珠晖区,湘江东路,东洲水岸 3室2厅 134.46平米,3室2厅,134.46,,,60,4469元,2023-09-06,市场信息,https://hengyang.esf.fang.com/chengjiao/365871_1_2.htm
东洲水岸豪庭,珠晖区,湘江东路,东洲水岸 2室2厅 111.65平米,2室2厅,111.65,,,48,4344元,2023-04-28,市场信息,https://hengyang.esf.fang.com/chengjiao/365582_1_2.htm
东洲水岸豪庭,珠晖区,湘江东路,东洲水岸 3室2厅 136.04平米,3室2厅,136.04,,,59,4374元,2023-04-16,市场信息,https://hengyang.esf.fang.com/chengjiao/365574_1_2.htm
谢家巷,石鼓区,蒸湘北路,谢家巷 2室1厅 66.36平米,2室1厅,66.36,,,9,1432元,2025-11-07,市场信息,https://hengyang.esf.fang.com/chengjiao/1357196_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 114.54平米,3室2厅,114.54,,,62,5413元,2025-11-07,市场信息,https://hengyang.esf.fang.com/chengjiao/1357197_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 115平米,3室2厅,115,,,64,5642元,2025-10-10,市场信息,https://hengyang.esf.fang.com/chengjiao/1357119_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 2室2厅 79平米,2室2厅,79,,,25,3165元,2025-07-25,市场信息,https://hengyang.esf.fang.com/chengjiao/1356923_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 2室2厅 79.33平米,2室2厅,79.33,,,36,4539元,2025-07-13,市场信息,https://hengyang.esf.fang.com/chengjiao/1356882_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 108.97平米,3室2厅,108.97,,,49,4571元,2025-06-10,市场信息,https://hengyang.esf.fang.com/chengjiao/1356795_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 4室2厅 138.13平米,4室2厅,138.13,,,68,4938元,2025-05-11,市场信息,https://hengyang.esf.fang.com/chengjiao/1356712_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 115.41平米,3室2厅,115.41,,,54,4679元,2025-05-01,市场信息,https://hengyang.esf.fang.com/chengjiao/1356698_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 107平米,3室2厅,107,,,51,4767元,2025-04-14,市场信息,https://hengyang.esf.fang.com/chengjiao/1356632_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 120平米,3室2厅,120,,,60,5067元,2024-12-27,市场信息,https://hengyang.esf.fang.com/chengjiao/1356372_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 109.19平米,3室2厅,109.19,,,47,4331元,2024-12-07,市场信息,https://hengyang.esf.fang.com/chengjiao/366356_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 4室2厅 130.05平米,4室2厅,130.05,,,65,4999元,2024-10-11,市场信息,https://hengyang.esf.fang.com/chengjiao/365843_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 4室2厅 129平米,4室2厅,129,,,63,4946元,2024-09-25,市场信息,https://hengyang.esf.fang.com/chengjiao/366137_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 114.19平米,3室2厅,114.19,,,57,4992元,2024-04-18,市场信息,https://hengyang.esf.fang.com/chengjiao/366037_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 115平米,3室2厅,115,,,57,4990元,2024-04-17,市场信息,https://hengyang.esf.fang.com/chengjiao/366184_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 4室2厅 122.61平米,4室2厅,122.61,,,59,4813元,2024-03-02,市场信息,https://hengyang.esf.fang.com/chengjiao/366138_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 95平米,3室2厅,95,,,60,6400元,2023-11-07,市场信息,https://hengyang.esf.fang.com/chengjiao/365984_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 2室2厅 35.04平米,2室2厅,35.04,,,32,9190元,2023-10-12,市场信息,https://hengyang.esf.fang.com/chengjiao/365899_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 107平米,3室2厅,107,,,68,6430元,2023-10-06,市场信息,https://hengyang.esf.fang.com/chengjiao/365781_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 2室1厅 51.24平米,2室1厅,51.24,,,23,4645元,2023-09-08,市场信息,https://hengyang.esf.fang.com/chengjiao/365649_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 2室2厅 72.56平米,2室2厅,72.56,,,34,4797元,2023-06-30,市场信息,https://hengyang.esf.fang.com/chengjiao/365680_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 4室2厅 138.88平米,4室2厅,138.88,,,75,5401元,2023-05-16,市场信息,https://hengyang.esf.fang.com/chengjiao/365418_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 116平米,3室2厅,116,,,63,5500元,2023-05-11,市场信息,https://hengyang.esf.fang.com/chengjiao/364993_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 4室2厅 123平米,4室2厅,123,,,83,6814元,2023-04-12,市场信息,https://hengyang.esf.fang.com/chengjiao/364980_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 114.19平米,3室2厅,114.19,,,62,5430元,2023-03-30,市场信息,https://hengyang.esf.fang.com/chengjiao/365326_1_2.htm
金钟时代城,雁峰区,白沙洲,金钟时代城 3室2厅 115平米,3室2厅,115,,,73,6407元,2023-02-14,市场信息,https://hengyang.esf.fang.com/chengjiao/365420_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 3室2厅 149.04平米,3室2厅,149.04,,,51,3448元,2025-11-05,市场信息,https://hengyang.esf.fang.com/chengjiao/1357191_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 3室2厅 95平米,3室2厅,95,,,46,4895元,2025-07-31,市场信息,https://hengyang.esf.fang.com/chengjiao/1356934_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 4室2厅 139.68平米,4室2厅,139.68,,,64,4645元,2024-12-08,市场信息,https://hengyang.esf.fang.com/chengjiao/366446_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 3室2厅 136.61平米,3室2厅,136.61,,,50,3661元,2024-10-12,市场信息,https://hengyang.esf.fang.com/chengjiao/366190_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 4室2厅 153平米,4室2厅,153,,,63,4170元,2024-08-22,市场信息,https://hengyang.esf.fang.com/chengjiao/366274_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 4室2厅 185平米,4室2厅,185,,,71,3882元,2024-08-19,市场信息,https://hengyang.esf.fang.com/chengjiao/366380_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 2室2厅 101平米,2室2厅,101,,,39,3880元,2024-08-17,市场信息,https://hengyang.esf.fang.com/chengjiao/364825_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 2室2厅 88平米,2室2厅,88,,,45,5114元,2024-08-11,市场信息,https://hengyang.esf.fang.com/chengjiao/365870_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 3室2厅 146平米,3室2厅,146,,,56,3870元,2024-07-24,市场信息,https://hengyang.esf.fang.com/chengjiao/365732_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 4室2厅 145.65平米,4室2厅,145.65,,,75,5176元,2024-07-15,市场信息,https://hengyang.esf.fang.com/chengjiao/365779_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 4室2厅 186.25平米,4室2厅,186.25,,,66,3591元,2024-05-10,市场信息,https://hengyang.esf.fang.com/chengjiao/366170_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 3室2厅 144.29平米,3室2厅,144.29,,,54,3755元,2024-05-09,市场信息,https://hengyang.esf.fang.com/chengjiao/365793_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 4室2厅 142平米,4室2厅,142,,,75,5282元,2024-05-06,市场信息,https://hengyang.esf.fang.com/chengjiao/365520_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 4室2厅 141平米,4室2厅,141,,,68,4823元,2024-04-29,市场信息,https://hengyang.esf.fang.com/chengjiao/366042_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 2室2厅 88平米,2室2厅,88,,,47,5341元,2024-04-03,市场信息,https://hengyang.esf.fang.com/chengjiao/365705_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 4室2厅 143.61平米,4室2厅,143.61,,,58,4039元,2024-03-29,市场信息,https://hengyang.esf.fang.com/chengjiao/365059_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 5室2厅 175平米,5室2厅,175,,,58,3315元,2024-03-27,市场信息,https://hengyang.esf.fang.com/chengjiao/366115_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 3室2厅 187.89平米,3室2厅,187.89,,,89,4764元,2024-03-22,市场信息,https://hengyang.esf.fang.com/chengjiao/365343_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 3室2厅 121平米,3室2厅,121,,,52,4364元,2024-01-15,市场信息,https://hengyang.esf.fang.com/chengjiao/365998_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 2室2厅 88.08平米,2室2厅,88.08,,,44,5064元,2023-11-02,市场信息,https://hengyang.esf.fang.com/chengjiao/365988_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 3室2厅 121平米,3室2厅,121,,,66,5455元,2023-09-18,市场信息,https://hengyang.esf.fang.com/chengjiao/365774_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 4室2厅 140平米,4室2厅,140,,,71,5129元,2023-06-24,市场信息,https://hengyang.esf.fang.com/chengjiao/365637_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 3室2厅 94.76平米,3室2厅,94.76,,,49,5171元,2023-05-29,市场信息,https://hengyang.esf.fang.com/chengjiao/365424_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 3室2厅 123平米,3室2厅,123,,,66,5431元,2023-05-22,市场信息,https://hengyang.esf.fang.com/chengjiao/365608_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡北区 3室2厅 136平米,3室2厅,136,,,69,5110元,2023-03-19,市场信息,https://hengyang.esf.fang.com/chengjiao/365301_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 4室2厅 156平米,4室2厅,156,,,66,4249元,2023-03-07,市场信息,https://hengyang.esf.fang.com/chengjiao/365452_1_2.htm
沐林美郡北区,蒸湘区,华新开发区,沐林美郡南区 3室2厅 122.75平米,3室2厅,122.75,,,60,4904元,2023-02-06,市场信息,https://hengyang.esf.fang.com/chengjiao/365218_1_2.htm
西湖购物广场,石鼓区,蒸湘北路,西湖购物广场 3室2厅 139.75平米,3室2厅,139.75,,,46,3292元,2025-11-05,市场信息,https://hengyang.esf.fang.com/chengjiao/1357189_1_2.htm
新桂城,雁峰区,,新桂城 4室2厅 135.66平米,4室2厅,135.66,,,52,3893元,2025-11-05,市场信息,https://hengyang.esf.fang.com/chengjiao/1357190_1_2.htm
新桂城,雁峰区,,新桂城 3室2厅 110.4平米,3室2厅,110.4,,,45,4122元,2025-04-05,市场信息,https://hengyang.esf.fang.com/chengjiao/1356592_1_2.htm
新桂城,雁峰区,,新桂城 3室2厅 135.66平米,3室2厅,135.66,,,45,3318元,2025-03-29,市场信息,https://hengyang.esf.fang.com/chengjiao/1356593_1_2.htm
新桂城,雁峰区,,新桂城 4室2厅 143.8平米,4室2厅,143.8,,,55,3867元,2024-07-24,市场信息,https://hengyang.esf.fang.com/chengjiao/366357_1_2.htm
新桂城,雁峰区,,新桂城 3室2厅 112.86平米,3室2厅,112.86,,,38,3446元,2024-03-25,市场信息,https://hengyang.esf.fang.com/chengjiao/366065_1_2.htm
